oid,gps,location
19957,"23.903611111111,120.6825,24.17303276062,120.67823791504,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903888888889,120.68305555556,23.903055555556,120.68194444444,23.8925,120.68166666667),23.898888888889,120.68388888889,23.897777777778,120.68333333333,23.898055555556,120.68333333333,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.8925,120.68194444444,23.904722222222,120.68416666667,23.8925,120.68138888889,23.893333333333,120.68194444444,23.893611111111,120.68194444444,23.892777777778,120.68194444444,23.896666666667,120.68305555556,23.901111111111,120.68361111111,23.9,120.68416666667,23.894166666667,120.68222222222,23.895833333333,120.68277777778,23.899444444444,120.68388888889,23.892777777778,120.68138888889,23.903333333333,120.68194444444,23.895277777778,120.6825,23.8925,120.68111111111,23.904444444444,120.68416666667,23.897222222222,120.68333333333,23.904166666667,120.68361111111,23.900555555556,120.68388888889,23.902222222222,120.68277777778,23.898333333333,120.68361111111",南投縣
19959,"(24.173065185547,120.67821502686,23.888611111111,120.70916666667),23.888888888889,120.70916666667",台中市
1996,"23.904166666667,120.68305555556,23.904444444444,120.68416666667,23.904166666667,120.68333333333,(23.904444444444,120.68388888889,23.903888888889,120.68361111111,23.904444444444,120.68333333333,23.903333333333,120.68361111111,23.904166666667,120.68361111111),23.904722222222,120.68416666667,23.904444444444,120.68444444444,23.904722222222,120.68333333333,23.904444444444,120.68305555556,23.904722222222,120.68361111111,23.904722222222,120.68388888889",南投縣
19961,"(23.904722222222,120.68416666667)",南投縣
19963,"(24.172933578491,120.67826843262)",台中市
19967,"23.903611111111,120.6825,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903888888889,120.68305555556,23.903055555556,120.68194444444,23.8925,120.68166666667),23.898888888889,120.68388888889,23.897777777778,120.68333333333,23.898055555556,120.68333333333,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.8925,120.68194444444,23.904722222222,120.68416666667,23.8925,120.68138888889,23.893333333333,120.68194444444,23.893611111111,120.68194444444,23.892777777778,120.68194444444,23.896666666667,120.68305555556,23.901111111111,120.68361111111,23.9,120.68416666667,23.894166666667,120.68222222222,23.895833333333,120.68277777778,23.899444444444,120.68388888889,23.892777777778,120.68138888889,23.903333333333,120.68194444444,23.895277777778,120.6825,23.8925,120.68111111111,23.904444444444,120.68416666667,23.897222222222,120.68333333333,23.904166666667,120.68361111111,23.900555555556,120.68388888889,23.902222222222,120.68277777778,23.898333333333,120.68361111111",南投縣
19975,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686,23.904722222222,120.68416666667",台中市
19976,"(24.17303276062,120.67824554443)",台中市
19977,"(24.173044204712,120.67823028564)",台中市
19978,"23.903611111111,120.6825,24.17303276062,120.67823791504,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903888888889,120.68305555556,23.903055555556,120.68194444444,23.8925,120.68166666667),23.898888888889,120.68388888889,23.897777777778,120.68333333333,23.898055555556,120.68333333333,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.8925,120.68194444444,23.904722222222,120.68416666667,23.8925,120.68138888889,23.893333333333,120.68194444444,23.893611111111,120.68194444444,23.892777777778,120.68194444444,23.896666666667,120.68305555556,23.901111111111,120.68361111111,23.9,120.68416666667,23.894166666667,120.68222222222,23.895833333333,120.68277777778,23.899444444444,120.68388888889,23.892777777778,120.68138888889,23.903333333333,120.68194444444,23.895277777778,120.6825,23.8925,120.68111111111,23.904444444444,120.68416666667,23.897222222222,120.68333333333,23.904166666667,120.68361111111,23.900555555556,120.68388888889,23.902222222222,120.68277777778,23.898333333333,120.68361111111",南投縣
19979,"(24.172946929932,120.67825317383)",台中市
19980,"(24.17303276062,120.67824554443)",台中市
19981,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686,23.904722222222,120.68416666667",台中市
19982,"23.903611111111,120.6825,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903888888889,120.68305555556,23.903055555556,120.68194444444,23.8925,120.68166666667),23.898888888889,120.68388888889,23.897777777778,120.68333333333,23.898055555556,120.68333333333,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.8925,120.68194444444,23.904722222222,120.68416666667,23.8925,120.68138888889,23.893333333333,120.68194444444,23.893611111111,120.68194444444,23.892777777778,120.68194444444,23.896666666667,120.68305555556,23.901111111111,120.68361111111,23.9,120.68416666667,23.894166666667,120.68222222222,23.895833333333,120.68277777778,23.899444444444,120.68388888889,23.892777777778,120.68138888889,23.903333333333,120.68194444444,23.895277777778,120.6825,23.8925,120.68111111111,23.904444444444,120.68416666667,23.897222222222,120.68333333333,23.904166666667,120.68361111111,24.172979354858,120.67826843262,23.900555555556,120.68388888889,23.902222222222,120.68277777778,23.898333333333,120.68361111111",南投縣
19984,"23.903611111111,120.6825,23.888888888889,120.70916666667,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903888888889,120.68305555556,23.903055555556,120.68194444444,23.8925,120.68166666667),23.898888888889,120.68388888889,23.897777777778,120.68333333333,23.898055555556,120.68333333333,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.8925,120.68194444444,23.904722222222,120.68416666667,23.8925,120.68138888889,23.888611111111,120.70916666667,23.893333333333,120.68194444444,23.893611111111,120.68194444444,23.892777777778,120.68194444444,23.896666666667,120.68305555556,23.901111111111,120.68361111111,23.9,120.68416666667,23.894166666667,120.68222222222,23.895833333333,120.68277777778,23.899444444444,120.68388888889,23.892777777778,120.68138888889,23.903333333333,120.68194444444,23.895277777778,120.6825,23.8925,120.68111111111,23.904444444444,120.68416666667,23.897222222222,120.68333333333,23.904166666667,120.68361111111,23.900555555556,120.68388888889,23.902222222222,120.68277777778,23.898333333333,120.68361111111",南投縣
19987,"(23.904722222222,120.68416666667)",南投縣
19990,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686,23.904722222222,120.68416666667",台中市
19991,"23.888611111111,120.70916666667),(23.888888888889,120.70916666667",南投縣
19994,"(24.173044204712,120.67823028564)",台中市
19995,"24.172924041748,120.6782913208),24.172866821289,120.67832946777,(24.172821044922,120.67840576172,24.172929763794,120.6782989502",台中市
19996,"23.903611111111,120.6825,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903888888889,120.68305555556,23.903055555556,120.68194444444,23.8925,120.68166666667),23.898888888889,120.68388888889,23.897777777778,120.68333333333,23.898055555556,120.68333333333,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.8925,120.68194444444,23.904722222222,120.68416666667,23.8925,120.68138888889,23.893333333333,120.68194444444,23.893611111111,120.68194444444,23.892777777778,120.68194444444,23.896666666667,120.68305555556,23.901111111111,120.68361111111,23.9,120.68416666667,23.894166666667,120.68222222222,23.895833333333,120.68277777778,23.899444444444,120.68388888889,23.892777777778,120.68138888889,23.903333333333,120.68194444444,23.895277777778,120.6825,23.8925,120.68111111111,23.904444444444,120.68416666667,23.897222222222,120.68333333333,23.904166666667,120.68361111111,23.900555555556,120.68388888889,23.902222222222,120.68277777778,23.898333333333,120.68361111111",南投縣
19997,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686,23.904722222222,120.68416666667",台中市
19998,"(24.173044204712,120.67823028564)",台中市
19999,"23.888611111111,120.70916666667),(23.888888888889,120.70916666667",南投縣
20002,"23.888611111111,120.70916666667),(23.888888888889,120.70916666667",南投縣
20004,"23.903611111111,120.6825,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903888888889,120.68305555556,23.903055555556,120.68194444444,23.8925,120.68166666667),23.898888888889,120.68388888889,23.897777777778,120.68333333333,23.898055555556,120.68333333333,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.8925,120.68194444444,23.904722222222,120.68416666667,23.8925,120.68138888889,23.893333333333,120.68194444444,23.893611111111,120.68194444444,23.892777777778,120.68194444444,23.896666666667,120.68305555556,23.901111111111,120.68361111111,23.9,120.68416666667,23.894166666667,120.68222222222,23.895833333333,120.68277777778,23.899444444444,120.68388888889,23.892777777778,120.68138888889,23.903333333333,120.68194444444,23.895277777778,120.6825,23.8925,120.68111111111,23.904444444444,120.68416666667,23.897222222222,120.68333333333,23.904166666667,120.68361111111,23.900555555556,120.68388888889,23.902222222222,120.68277777778,23.898333333333,120.68361111111",南投縣
20005,"(23.904722222222,120.68416666667)",南投縣
20008,"(23.904722222222,120.68416666667)",南投縣
20009,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686,23.904722222222,120.68416666667",台中市
20013,"23.888611111111,120.70916666667),(23.888888888889,120.70916666667",南投縣
20017,"23.888611111111,120.70916666667),(23.888888888889,120.70916666667",南投縣
20022,"23.888611111111,120.70916666667),(23.888888888889,120.70916666667",南投縣
20023,"(24.17303276062,120.67824554443)",台中市
20028,"(24.172901153564,120.67817687988,23.904722222222,120.68416666667)",台中市
20029,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686,23.904722222222,120.68416666667",台中市
20031,"23.903611111111,120.6825,24.17303276062,120.67823791504,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903888888889,120.68305555556,23.903055555556,120.68194444444,23.8925,120.68166666667),23.898888888889,120.68388888889,23.897777777778,120.68333333333,23.898055555556,120.68333333333,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.8925,120.68194444444,23.904722222222,120.68416666667,23.8925,120.68138888889,23.893333333333,120.68194444444,23.893611111111,120.68194444444,23.892777777778,120.68194444444,23.896666666667,120.68305555556,23.901111111111,120.68361111111,23.9,120.68416666667,23.894166666667,120.68222222222,23.895833333333,120.68277777778,23.899444444444,120.68388888889,23.892777777778,120.68138888889,23.903333333333,120.68194444444,23.895277777778,120.6825,23.8925,120.68111111111,23.904444444444,120.68416666667,23.897222222222,120.68333333333,23.904166666667,120.68361111111,23.900555555556,120.68388888889,23.902222222222,120.68277777778,23.898333333333,120.68361111111",南投縣
20034,"23.888611111111,120.70916666667),(23.888888888889,120.70916666667",南投縣
20035,"(24.172901153564,120.67817687988)",台中市
20036,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686,23.904722222222,120.68416666667",台中市
20037,"(24.173044204712,120.67823028564)",台中市
20040,"23.903611111111,120.6825,24.17303276062,120.67823791504,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903888888889,120.68305555556,23.903055555556,120.68194444444,23.8925,120.68166666667),23.898888888889,120.68388888889,23.897777777778,120.68333333333,23.898055555556,120.68333333333,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.8925,120.68194444444,23.904722222222,120.68416666667,23.8925,120.68138888889,23.893333333333,120.68194444444,23.893611111111,120.68194444444,23.892777777778,120.68194444444,23.896666666667,120.68305555556,23.901111111111,120.68361111111,23.9,120.68416666667,23.894166666667,120.68222222222,23.895833333333,120.68277777778,23.899444444444,120.68388888889,23.892777777778,120.68138888889,23.903333333333,120.68194444444,23.895277777778,120.6825,23.8925,120.68111111111,23.904444444444,120.68416666667,23.897222222222,120.68333333333,23.904166666667,120.68361111111,23.900555555556,120.68388888889,23.902222222222,120.68277777778,23.898333333333,120.68361111111",南投縣
20041,"(24.172901153564,120.67817687988,23.904722222222,120.68416666667)",台中市
20044,"(23.904722222222,120.68416666667)",南投縣
20045,"(23.904722222222,120.68416666667)",南投縣
20046,"(23.904722222222,120.68416666667)",南投縣
20057,"23.888611111111,120.70916666667),(23.888888888889,120.70916666667",南投縣
20058,"23.888611111111,120.70916666667),(23.888888888889,120.70916666667",南投縣
20060,"(24.172901153564,120.67817687988)",台中市
20061,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
20065,"(23.904722222222,120.68416666667)",南投縣
20069,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686,23.904722222222,120.68416666667",台中市
20072,"(24.172901153564,120.67817687988)",台中市
20078,"(23.904722222222,120.68416666667)",南投縣
20084,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686,23.904722222222,120.68416666667",台中市
20085,"23.903611111111,120.6825,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903888888889,120.68305555556,23.903055555556,120.68194444444,23.8925,120.68166666667),23.898888888889,120.68388888889,23.897777777778,120.68333333333,23.898055555556,120.68333333333,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.8925,120.68194444444,23.904722222222,120.68416666667,23.8925,120.68138888889,23.893333333333,120.68194444444,23.893611111111,120.68194444444,23.892777777778,120.68194444444,23.896666666667,120.68305555556,23.901111111111,120.68361111111,23.9,120.68416666667,23.894166666667,120.68222222222,23.895833333333,120.68277777778,23.899444444444,120.68388888889,23.892777777778,120.68138888889,23.903333333333,120.68194444444,23.895277777778,120.6825,23.8925,120.68111111111,23.904444444444,120.68416666667,23.897222222222,120.68333333333,23.904166666667,120.68361111111,23.900555555556,120.68388888889,23.902222222222,120.68277777778,23.898333333333,120.68361111111",南投縣
